NEch;NZon;NCha;NObj;XChE;YChE;ZChE;XObC;YObC;XObE;YObE;IPos;Cor_Bord;Taille_Pixel;Unite;Phase;Sens;Longueur;G;Diamètre;P6;P7;P8;P9;P10;Nom image
1;1;167;1;7860.6;-3415.6;-13535.256;14.5;497;-1;-1;0.5;non;0.345;µm;1;H;10.70;7.760;23.61;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;2;7860.6;-3415.6;-13535.256;112;497;-1;-1;1;non;0.345;µm;1;H;56.58;4.954;62.46;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;3;7860.6;-3415.6;-13535.256;214;497;-1;-1;1;non;0.345;µm;1;H;13.80;9.025;15.24;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;4;7860.6;-3415.6;-13535.256;269;497;-1;-1;1;non;0.345;µm;1;H;24.15;7.410;26.66;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;5;7860.6;-3415.6;-13535.256;354;497;-1;-1;1;non;0.345;µm;1;H;34.50;6.381;38.09;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;6;7860.6;-3415.6;-13535.256;413;497;-1;-1;1;non;0.345;µm;1;H;6.21;11.329;6.86;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;7;7860.6;-3415.6;-13535.256;477;497;-1;-1;1;non;0.345;µm;1;H;37.95;6.106;41.90;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;8;7860.6;-3415.6;-13535.256;554.5;497;-1;-1;1;non;0.345;µm;1;H;15.53;8.685;17.14;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;9;7860.6;-3415.6;-13535.256;649.5;497;-1;-1;1;non;0.345;µm;1;H;50.03;5.309;55.23;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;10;7860.6;-3415.6;-13535.256;778.5;497;-1;-1;1;non;0.345;µm;1;H;38.99;6.028;43.04;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;11;7860.6;-3415.6;-13535.256;902;497;-1;-1;1;non;0.345;µm;1;H;46.23;5.537;51.04;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;12;7860.6;-3415.6;-13535.256;996.5;497;-1;-1;0.5;non;0.345;µm;1;H;18.98;6.106;41.90;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;13;7860.6;-3415.6;-13535.256;497;55;-1;-1;0.5;non;0.345;µm;1;V;38.64;4.054;85.32;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;14;7860.6;-3415.6;-13535.256;497;190.5;-1;-1;1;non;0.345;µm;1;V;54.86;5.043;60.56;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;15;7860.6;-3415.6;-13535.256;497;277;-1;-1;1;non;0.345;µm;1;V;4.83;12.054;5.33;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;16;7860.6;-3415.6;-13535.256;497;368.5;-1;-1;1;non;0.345;µm;1;V;58.31;4.867;64.37;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;17;7860.6;-3415.6;-13535.256;497;465.5;-1;-1;1;non;0.345;µm;1;V;8.63;10.381;9.52;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;18;7860.6;-3415.6;-13535.256;497;551.5;-1;-1;1;non;0.345;µm;1;V;50.72;5.269;55.99;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;19;7860.6;-3415.6;-13535.256;497;633;-1;-1;1;non;0.345;µm;1;V;5.52;11.669;6.09;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;20;7860.6;-3415.6;-13535.256;497;694;-1;-1;1;non;0.345;µm;1;V;36.57;6.213;40.37;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;21;7860.6;-3415.6;-13535.256;497;768;-1;-1;1;non;0.345;µm;1;V;14.49;8.884;16.00;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;22;7860.6;-3415.6;-13535.256;497;865.5;-1;-1;1;non;0.345;µm;1;V;52.79;5.154;58.27;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;23;7860.6;-3415.6;-13535.256;497;949;-1;-1;1;non;0.345;µm;1;V;4.83;12.054;5.33;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;167;24;7860.6;-3415.6;-13535.256;497;990;-1;-1;0.5;non;0.345;µm;1;V;23.46;5.494;51.80;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_167.tif
1;1;80;1;5740.8;-2355.6;-13526.392;2;497;-1;-1;0.5;non;0.345;µm;1;H;2.07;12.499;4.57;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_80.tif
1;1;80;2;5740.8;-2355.6;-13526.392;24;497;-1;-1;1;non;0.345;µm;1;H;13.11;9.173;14.47;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_80.tif
1;1;80;3;5740.8;-2355.6;-13526.392;123.5;497;-1;-1;1;non;0.345;µm;1;H;55.55;5.007;61.32;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_80.tif
1;1;80;4;5740.8;-2355.6;-13526.392;398;497;-1;-1;1;non;0.345;µm;1;H;133.86;2.469;147.78;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_80.tif
1;1;80;5;5740.8;-2355.6;-13526.392;602;497;-1;-1;1;non;0.345;µm;1;H;6.90;11.025;7.62;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_80.tif
1;1;80;6;5740.8;-2355.6;-13526.392;730;497;-1;-1;1;non;0.345;µm;1;H;81.42;3.903;89.89;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_80.tif
1;1;80;7;5740.8;-2355.6;-13526.392;900;497;-1;-1;1;non;0.345;µm;1;H;35.88;6.268;39.61;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_80.tif
