NEch;NZon;NCha;NObj;XChE;YChE;ZChE;XObC;YObC;XObE;YObE;IPos;Cor_Bord;Taille_Pixel;Unite;Phase;Sens;Longueur;G;Diamètre;P6;P7;P8;P9;P10;Nom image
1;1;128;16;14468.6;-11772.8;-13488.325;497;521.5;-1;-1;1;non;0.345;µm;1;V;66.59;4.484;73.51;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_128.tif
1;1;128;17;14468.6;-11772.8;-13488.325;497;677.5;-1;-1;1;non;0.345;µm;1;V;41.06;5.879;45.32;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_128.tif
1;1;128;18;14468.6;-11772.8;-13488.325;497;764.5;-1;-1;1;non;0.345;µm;1;V;18.98;8.106;20.95;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_128.tif
1;1;128;19;14468.6;-11772.8;-13488.325;497;908;-1;-1;0.5;non;0.345;µm;1;V;80.04;1.953;176.73;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_128.tif
1;1;48;1;14822;-10712.8;-13496.504;39.5;497;-1;-1;0.5;non;0.345;µm;1;H;27.95;4.989;61.70;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;2;14822;-10712.8;-13496.504;91;497;-1;-1;1;non;0.345;µm;1;H;7.59;10.750;8.38;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;3;14822;-10712.8;-13496.504;161.5;497;-1;-1;1;non;0.345;µm;1;H;41.06;5.879;45.32;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;4;14822;-10712.8;-13496.504;265;497;-1;-1;1;non;0.345;µm;1;H;30.36;6.750;33.52;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;5;14822;-10712.8;-13496.504;332;497;-1;-1;1;non;0.345;µm;1;H;15.87;8.622;17.52;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;6;14822;-10712.8;-13496.504;383.5;497;-1;-1;1;non;0.345;µm;1;H;19.67;8.003;21.71;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;7;14822;-10712.8;-13496.504;419;497;-1;-1;1;non;0.345;µm;1;H;4.83;12.054;5.33;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;8;14822;-10712.8;-13496.504;446.5;497;-1;-1;1;non;0.345;µm;1;H;14.15;8.954;15.62;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;9;14822;-10712.8;-13496.504;551.5;497;-1;-1;1;non;0.345;µm;1;H;58.31;4.867;64.37;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;10;14822;-10712.8;-13496.504;707.5;497;-1;-1;1;non;0.345;µm;1;H;49.34;5.349;54.47;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;11;14822;-10712.8;-13496.504;898.5;497;-1;-1;1;non;0.345;µm;1;H;82.46;3.867;91.03;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;12;14822;-10712.8;-13496.504;1021;497;-1;-1;0.5;non;0.345;µm;1;H;2.07;12.499;4.57;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;13;14822;-10712.8;-13496.504;497;7.5;-1;-1;0.5;non;0.345;µm;1;V;5.87;9.494;12.95;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;14;14822;-10712.8;-13496.504;497;60;-1;-1;1;non;0.345;µm;1;V;30.36;6.750;33.52;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;15;14822;-10712.8;-13496.504;497;263.5;-1;-1;1;non;0.345;µm;1;V;110.06;3.034;121.50;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;16;14822;-10712.8;-13496.504;497;440.5;-1;-1;1;non;0.345;µm;1;V;12.08;9.410;13.33;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;17;14822;-10712.8;-13496.504;497;558;-1;-1;1;non;0.345;µm;1;V;69.00;4.381;76.18;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;18;14822;-10712.8;-13496.504;497;665.5;-1;-1;1;non;0.345;µm;1;V;5.18;11.855;5.71;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;19;14822;-10712.8;-13496.504;497;744.5;-1;-1;1;non;0.345;µm;1;V;49.34;5.349;54.47;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;20;14822;-10712.8;-13496.504;497;839.5;-1;-1;1;non;0.345;µm;1;V;16.22;8.560;17.90;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;21;14822;-10712.8;-13496.504;497;872.5;-1;-1;1;non;0.345;µm;1;V;6.56;11.173;7.24;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;48;22;14822;-10712.8;-13496.504;497;953;-1;-1;0.5;non;0.345;µm;1;V;48.99;3.369;108.17;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_48.tif
1;1;351;1;17648.4;-14599;-13506.5;45;497;-1;-1;0.5;non;0.345;µm;1;H;31.74;4.622;70.08;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;2;17648.4;-14599;-13506.5;245.5;497;-1;-1;1;non;0.345;µm;1;H;106.61;3.126;117.69;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;3;17648.4;-14599;-13506.5;517.5;497;-1;-1;1;non;0.345;µm;1;H;81.08;3.916;89.51;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;4;17648.4;-14599;-13506.5;676.5;497;-1;-1;1;non;0.345;µm;1;H;28.64;6.919;31.61;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;5;17648.4;-14599;-13506.5;748.5;497;-1;-1;1;non;0.345;µm;1;H;21.05;7.807;23.23;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;6;17648.4;-14599;-13506.5;901.5;497;-1;-1;0.5;non;0.345;µm;1;H;84.53;1.795;186.63;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;7;17648.4;-14599;-13506.5;497;18.5;-1;-1;0.5;non;0.345;µm;1;V;13.46;7.098;29.71;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;8;17648.4;-14599;-13506.5;497;52;-1;-1;1;non;0.345;µm;1;V;9.66;10.054;10.66;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;9;17648.4;-14599;-13506.5;497;117;-1;-1;1;non;0.345;µm;1;V;35.19;6.324;38.85;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;10;17648.4;-14599;-13506.5;497;192.5;-1;-1;1;non;0.345;µm;1;V;16.91;8.439;18.66;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;11;17648.4;-14599;-13506.5;497;232.5;-1;-1;1;non;0.345;µm;1;V;10.70;9.760;11.81;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;12;17648.4;-14599;-13506.5;497;324;-1;-1;1;non;0.345;µm;1;V;52.44;5.173;57.89;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;13;17648.4;-14599;-13506.5;497;455.5;-1;-1;1;non;0.345;µm;1;V;38.30;6.080;42.28;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;14;17648.4;-14599;-13506.5;497;612;-1;-1;1;non;0.345;µm;1;V;69.69;4.352;76.94;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;15;17648.4;-14599;-13506.5;497;729.5;-1;-1;1;non;0.345;µm;1;V;11.39;9.580;12.57;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;16;17648.4;-14599;-13506.5;497;762;-1;-1;1;non;0.345;µm;1;V;11.04;9.669;12.19;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;17;17648.4;-14599;-13506.5;497;785.5;-1;-1;1;non;0.345;µm;1;V;5.18;11.855;5.71;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;18;17648.4;-14599;-13506.5;497;797;-1;-1;1;non;0.345;µm;1;V;2.76;13.669;3.05;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;19;17648.4;-14599;-13506.5;497;874;-1;-1;1;non;0.345;µm;1;V;50.37;5.289;55.61;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;20;17648.4;-14599;-13506.5;497;962;-1;-1;1;non;0.345;µm;1;V;10.35;9.855;11.43;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;351;21;17648.4;-14599;-13506.5;497;1000.5;-1;-1;0.5;non;0.345;µm;1;V;16.22;6.560;35.80;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_351.tif
1;1;238;1;16588.2;-13185.8;-13502.554;28.5;497;-1;-1;0.5;non;0.345;µm;1;H;20.36;5.904;44.94;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;2;16588.2;-13185.8;-13502.554;128.5;497;-1;-1;1;non;0.345;µm;1;H;48.65;5.390;53.70;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;3;16588.2;-13185.8;-13502.554;287.5;497;-1;-1;1;non;0.345;µm;1;H;61.07;4.734;67.42;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;4;16588.2;-13185.8;-13502.554;388;497;-1;-1;1;non;0.345;µm;1;H;8.28;10.499;9.14;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;5;16588.2;-13185.8;-13502.554;514;497;-1;-1;1;non;0.345;µm;1;H;78.66;4.003;86.84;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;6;16588.2;-13185.8;-13502.554;644;497;-1;-1;1;non;0.345;µm;1;H;11.04;9.669;12.19;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;7;16588.2;-13185.8;-13502.554;817.5;497;-1;-1;1;non;0.345;µm;1;H;108.68;3.070;119.98;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;8;16588.2;-13185.8;-13502.554;999.5;497;-1;-1;0.5;non;0.345;µm;1;H;16.91;6.439;37.33;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;9;16588.2;-13185.8;-13502.554;497;12;-1;-1;0.5;non;0.345;µm;1;V;8.97;8.268;19.81;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;10;16588.2;-13185.8;-13502.554;497;58;-1;-1;1;non;0.345;µm;1;V;22.77;7.580;25.14;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;11;16588.2;-13185.8;-13502.554;497;150;-1;-1;1;non;0.345;µm;1;V;40.71;5.904;44.94;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;12;16588.2;-13185.8;-13502.554;497;224;-1;-1;1;non;0.345;µm;1;V;10.35;9.855;11.43;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;13;16588.2;-13185.8;-13502.554;497;251.5;-1;-1;1;non;0.345;µm;1;V;8.63;10.381;9.52;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;14;16588.2;-13185.8;-13502.554;497;409.5;-1;-1;1;non;0.345;µm;1;V;100.40;3.299;110.84;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;15;16588.2;-13185.8;-13502.554;497;650;-1;-1;1;non;0.345;µm;1;V;65.55;4.529;72.37;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;16;16588.2;-13185.8;-13502.554;497;806;-1;-1;1;non;0.345;µm;1;V;42.09;5.807;46.47;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;238;17;16588.2;-13185.8;-13502.554;497;945.5;-1;-1;0.5;non;0.345;µm;1;V;54.17;3.080;119.60;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_238.tif
1;1;360;1;14469;-14598.8;-13475.654;4;497;-1;-1;0.5;non;0.345;µm;1;H;3.45;11.025;7.62;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;2;14469;-14598.8;-13475.654;137;497;-1;-1;1;non;0.345;µm;1;H;88.32;3.669;97.51;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;3;14469;-14598.8;-13475.654;274;497;-1;-1;1;non;0.345;µm;1;H;6.21;11.329;6.86;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;4;14469;-14598.8;-13475.654;291;497;-1;-1;1;non;0.345;µm;1;H;5.52;11.669;6.09;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;5;14469;-14598.8;-13475.654;346;497;-1;-1;1;non;0.345;µm;1;H;32.43;6.560;35.80;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;6;14469;-14598.8;-13475.654;436.5;497;-1;-1;1;non;0.345;µm;1;H;30.02;6.783;33.14;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;7;14469;-14598.8;-13475.654;497.5;497;-1;-1;1;non;0.345;µm;1;H;12.08;9.410;13.33;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;8;14469;-14598.8;-13475.654;769.5;497;-1;-1;0.5;non;0.345;µm;1;H;175.61;-0.314;387.74;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;9;14469;-14598.8;-13475.654;497;9.5;-1;-1;0.5;non;0.345;µm;1;V;7.25;8.884;16.00;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;10;14469;-14598.8;-13475.654;497;97.5;-1;-1;1;non;0.345;µm;1;V;53.48;5.117;59.04;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;11;14469;-14598.8;-13475.654;497;198;-1;-1;1;non;0.345;µm;1;V;15.87;8.622;17.52;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;12;14469;-14598.8;-13475.654;497;352.5;-1;-1;1;non;0.345;µm;1;V;90.74;3.591;100.17;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;13;14469;-14598.8;-13475.654;497;496;-1;-1;1;non;0.345;µm;1;V;8.28;10.499;9.14;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;14;14469;-14598.8;-13475.654;497;628.5;-1;-1;1;non;0.345;µm;1;V;83.15;3.843;91.79;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;360;15;14469;-14598.8;-13475.654;497;886.5;-1;-1;0.5;non;0.345;µm;1;V;94.88;1.462;209.48;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_360.tif
1;1;160;1;13408.6;-12125.8;-13476.459;109;497;-1;-1;0.5;non;0.345;µm;1;H;75.90;2.106;167.59;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;2;13408.6;-12125.8;-13476.459;316;497;-1;-1;1;non;0.345;µm;1;H;66.93;4.469;73.89;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;3;13408.6;-12125.8;-13476.459;442.5;497;-1;-1;1;non;0.345;µm;1;H;20.36;7.904;22.47;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;4;13408.6;-12125.8;-13476.459;544;497;-1;-1;1;non;0.345;µm;1;H;49.68;5.329;54.85;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;5;13408.6;-12125.8;-13476.459;692;497;-1;-1;1;non;0.345;µm;1;H;52.44;5.173;57.89;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;6;13408.6;-12125.8;-13476.459;828;497;-1;-1;1;non;0.345;µm;1;H;41.40;5.855;45.71;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;7;13408.6;-12125.8;-13476.459;956;497;-1;-1;0.5;non;0.345;µm;1;H;46.92;3.494;103.60;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;8;13408.6;-12125.8;-13476.459;497;20.5;-1;-1;0.5;non;0.345;µm;1;V;14.84;6.816;32.76;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;9;13408.6;-12125.8;-13476.459;497;62.5;-1;-1;1;non;0.345;µm;1;V;14.15;8.954;15.62;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;10;13408.6;-12125.8;-13476.459;497;97;-1;-1;1;non;0.345;µm;1;V;9.66;10.054;10.66;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;11;13408.6;-12125.8;-13476.459;497;148;-1;-1;1;non;0.345;µm;1;V;25.53;7.250;28.19;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;12;13408.6;-12125.8;-13476.459;497;199;-1;-1;1;non;0.345;µm;1;V;9.66;10.054;10.66;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;13;13408.6;-12125.8;-13476.459;497;253;-1;-1;1;non;0.345;µm;1;V;27.60;7.025;30.47;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;14;13408.6;-12125.8;-13476.459;497;339.5;-1;-1;1;non;0.345;µm;1;V;32.09;6.590;35.42;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;15;13408.6;-12125.8;-13476.459;497;419.5;-1;-1;1;non;0.345;µm;1;V;23.12;7.537;25.52;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;16;13408.6;-12125.8;-13476.459;497;531;-1;-1;1;non;0.345;µm;1;V;53.82;5.098;59.42;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;17;13408.6;-12125.8;-13476.459;497;647.5;-1;-1;1;non;0.345;µm;1;V;26.57;7.135;29.33;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;18;13408.6;-12125.8;-13476.459;497;690;-1;-1;1;non;0.345;µm;1;V;2.76;13.669;3.05;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
1;1;160;19;13408.6;-12125.8;-13476.459;497;699;-1;-1;1;non;0.345;µm;1;V;3.45;13.025;3.81;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_277171_2022-06-07_10-59-04\Images_277171\277171_Champ_1_1_160.tif
